URL,Title,Image,Keywords,Description
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/andi-lavine-arnovitz,Andi LaVine Arnovitz,https://d1lfxha3ugu3d4.cloudfront.net/fab/images/808.3663.jpg,,"Andi LaVine Arnovitz
BAK’A,ISRAEL
Andi LaVine Arnovitz was born in 1959 in Kansas City, Missouri. She graduated with a BFA from Washington University in St. Louis. For many years, Andi worked in advertising as an art director, creating print campaigns and television commercials. She attributes the conceptual ideas behind many of her pieces to this work experience. Andi considers herself a printmaker, a paper-manipulator, a bookmaker and an assemblage artist. Her primary love is working with paper, printing on it, etching with it, drawing, sewing, tearing and repairing. Her pieces often reflect her love of pattern, surface, and thread she has had since she was child wandering through her father’s fabric store in Kansas City. In 1999 Andi and her family moved to Jerusalem, Israel. A two year sabbatical has become a permanent stay and much of her work is informed by the multitudinous differences of living in the Middle East. Of great concern to her are primary issues surrounding the differences between Jews and Arabs, between religious and non-religious, between Jewish law and contemporary society, between men and women, between young and old. Over and over these politics and tensions are explored, examined and dissected in her works. Andi has had numerous solo shows in Jerusalem, and recently one at Brandeis University, and at Yeshiva University Museum in NYC. Her work has been included in many group shows all over the world: in France, Spain, England, Poland, Canada, Israel, the United States, Lithuania, and Finland.
Feminist Artist Statement
I think that by virtue of the fact that I am a woman, a wife, and a mother, my work is feminine, therefore feminist. How could it be otherwise? Because I am observantly Jewish, I find myself living with a consistent tension between what was, what is, and what could be. My art reflects this ongoing dialogue with what it means to be a Jewish woman, what it means to be a mother of daughters, what it means to be a middle-aged woman. I am continually exploring the politics, myths, and challenges of the woman within Judaism, as well as the cultural and political expectations of what a woman is in the 21st century. I use many art forms that have been traditionally relegated to the realm of women: thread, needle, decoration. I use them to create awareness, protest, dialogue, and disapproval.
"
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/arahmaiani,Arahmaiani,https://d1lfxha3ugu3d4.cloudfront.net/fab/images/573.1475.jpg,,"Arahmaiani
BANDUNG,INDONESIA
Arahmaiani (b. 1961) was born in Bandung, Indonesia. She received a B.F.A. in 1983 from Bandung Institute of Technology and studied at both the Paddington Art School, Sydney, Australia, from 1985 to 1986, and Akademie voor Beeldende Kunst en Vormgeving, Enschede, Netherlands, from 1991 to 1992. Her work has been exhibited throughout the world at such venues as Australian Centre for Contemporary Art, Melbourne; Hokkaido Asahikawa Museum of Art, Japan; Lasalle-SIA College of the Arts, Singapore; Der Rest Der Welt, Pirmasens, Germany; World Social Forum,; Impakt, Utrecht, Netherlands; Singapore Art Museum; and Asia-Australia Arts Centre, Sydney. Additionally, she has held international performances in Australia, Brazil, Cuba, Germany, Indonesia, Japan, Spain, Sweden, and the U.S.A. Arahmaiani participated in the Asia-Pacific Triennial of Contemporary Art, Queensland Art Gallery, Brisbane, Australia, in 1996; the Bienal de La Habana, Havana, Cuba, in 1997; the Biennale d’Art Contemporain de Lyon, France, and Werkleitz Biennale, Germany, in 2000; the Sao Paulo Bienal, Brazil, the Kwangju Biennale, South Korea, in 2002; and the Venice Biennale in 2003. She currently lives and works in Jakarta and Bandung.
Feminist Artist Statement
To be a feminist means one must face formidable challenges from the conservatives and the fundamentalists. Conflict happens because the religious conservatives and fundamentalists don’t want to loose the legitimacy of their power! And the second challenge is the impact of globalization, where the woman and her body tend to be exploited. Her body may be bought and sold in the cheap labour market. The authorities and the global economic decisions makers often stand on the side of the conservatives and the fundamentalists in their attitude towards those groups who are weak.
Arahmaiani is included in the Global Feminisms exhibition, curated by Maura Reilly and Linda Nochlin.
"
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/barbara-astman,Barbara Astman,https://d1lfxha3ugu3d4.cloudfront.net/fab/images/954.3863.jpg,,"Barbara Astman
TORONTO,CANADA
As a young emerging artist I would be compelled to search out female artists and curators, someone who might understand the kind of work I was making and thinking about. I wanted to break away from the hierarchy of Jansen’s Art History and create my own history. I was engaged with gender and identity issues before I even knew what the term Feminist Art meant, probably before the term was actively used. I am a studio based researcher and a professor at the OCAD University in Toronto. My professorship has allowed me to mentor and encourage a full range of students, but the focus has been on emerging female students. I see my role as helping to empower them to trust their own voice.
In 2008, Astman and AGO Associate Curator, Canadian Art, Georgiana Uhlyarik, collaborated on a curatorial project for the Transformation AGO Exhibition, dealing with Joyce Wieland and early feminist practice. The show explored the early works of Suzy Lake, Lisa Steel and myself in relationship to the influence of Joyce Wieland. For non-Canadians, Wieland was the first female artist to be granted a solo exhibition at the National Gallery of Canada in 1971. She helped to bring forward feminist issues within the predominantly male art culture of the time.
Feminist Artist Statement
As a young emerging artist I would be compelled to search out female artists and curators, someone who might understand the kind of work I was making and thinking about. I wanted to break away from the hierarchy of Jansen’s Art History and create my own history. I was engaged with gender and identity issues before I even knew what the term Feminist Art meant. Probably before the term was actively used. I am a studio based researcher and a professor at the OCAD University in Toronto. My professorship has allowed me to mentor and encourage a full range of students, but the focus has been on emerging female students. I see my role as helping to empower them to trust their own voice.
In 2008, Astman and AGO Associate Curator, Canadian Art, Georgiana Uhlyarik, collaborated on a curatorial project for the Transformation AGO Exhibition, dealing with Joyce Wieland and early feminist practice. The show explored the early works of Suzy Lake, Lisa Steel and myself in relationship to the influence of Joyce Wieland. For non-Canadians, Wieland was the first female artist to be granted a solo exhibition at the National Gallery of Canada in 1971. She helped to bring forward feminist issues within the predominantly male art culture of the time.
"
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/blanka-amezkua,Blanka Amezkua,,,"Blanka Amezkua
BRONX, NYUSA
Blanka Amezkua was born in 1971 in Mexico City. She earned a B.A. in 1989 from California State University at Fresno. Between 1997 and 1998, she attended the Academia di Belle Arti, Scuola Libera del Nudo in Florence, Italy. In 2009, she was the recipient of a Department of Cultural Affairs of NY Grant for an alternative art project she had begun in 2008, called “Bronx Blue Bedroom Project” (www.bronxbbp.com). Through this project, Amezkua invites artists to exhibit in the intimacy of her bedroom; they are also asked to cook a meal and to give a workshop based on the work they are showing. In 2008, she was part of the highly competitive Artist in the Marketplace program (A.I.M. 28) at The Bronx Museum of Arts. She has had solo exhibitions at The Taller Boricua in New York; John Spencer Museum in Cuernavaca, Mexico; and Sacramento State University in Sacramento, California. Amezkua has been a part of numerous group shows in the United States and in Mexico. Mentions of her work can be found in the New York Times, TimeOut NY, New York Daily News, The Bronx Beat and Craft Magazine, among others. She lives and works in New York.
Feminist Artist Statement
Inspired by traditional art forms that allow me to articulate ideas about culture, gender and notions of identity, I have adopted crochet, embroidery and comic book visual vernacular as techniques to interpret these ideas. For the last eight years, I have been interested in the Mexican adult comic’s reductive representation of women’s bodies and identity. I appropriate these images in hopes of liberating them from their pulp fiction world and to witness the new language that is generated through these appropriations. I aim to uncover and recognize the strength these women evoke from this refreshing and new visual articulation.
Over the years, I have learned to trust my process and—by articulating my ideas through needles, fabric, thread, pens and markers—I have encountered a mesmerizing language that is leading me to an expansive world of image- and form-constructing that is not limited to the portrayal of the female figure, but rather includes broader forms and concepts.
"
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/canan-350-enol,Canan Şenol,https://d1lfxha3ugu3d4.cloudfront.net/fab/images/140.379.jpg,,"Canan Şenol
ISTANBUL,TURKEY
Canan Şenol (b. 1970) was born and raised in Istanbul, Turkey, where she lives and works today. She studied painting at Marmara University, Istanbul, from 1994 to 1998. In 2006, she completed a residency at The School of The Museum of Fine Arts, Boston. She has had solo exhibitions at Rahmi M Koç Museum, Istanbul; Tabela, Istanbul; Laden No:5, Germany; KBH Kunsthal, Copenhagen, and Festival De Rode Loper, Amsterdam. Her work has been included in group exhibitions at Passage de Retz, Paris; Centrum Beeldende Kunst, Utrecht, Netherlands; Istanbul Technical University; Gallery 291, London; Gian Carla Zanutti Gallery, Milan; Istanbul Bilgi University; Proje 4L, Istanbul; Parc de la Villette, Paris; Skironio Centrum Kiffissia, Athens; Gallery Berkelkraftwerk, Vreden, Germany; Emser Salon, Germany; Apartman Project, Istanbul; Maribor Art Gallery, Slovenia; and Radikal Art, Istanbul. She also was invited to participate in the Bienal de Valencia, Spain, in 2001, and the İstanbul Biennial in 2005. Şenol is a featured artist in Global Feminisms at the Brooklyn Museum, curated by Maura Reilly and Linda Nochlin.

Feminist Artist Statement
I describe my work with the feminist slogan that is still pertinent today: “Personal is political.” I start from the point of view that the ideological system is following the path to “body restriction” by spying on and normalizing us by means of controlling our personal lives. I am questioning the governing power of such institutions as religion, government, society and family on our private lives. I focus my work on the concepts that are glorified, that are transformed into taboos, that are not talked about, and that have a continuum without being questioned. Daily life has been the biggest influence on my work. From this point of view the artwork becomes provocative, aggressive, erotic, risky and violent. Artwork, then, has the act of meeting the private with public space.
"
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/cass-bird,cass bird,https://d1lfxha3ugu3d4.cloudfront.net/fab/images/62.696.jpg,,"cass bird
BROOKLYN,UNITED STATES
Cass Bird’s depiction of her subjects provides new insight into the gritty exuberance of contemporary love and life. Following her initial success in the A + C “Festival for the Emerging Photographers” (NY), Bird’s exhibition of her series “J.D.’s Lesbian Utopia” at Deitch Projects (NY) proved a sensation. Most recently, her work has been shown at Palazzo Cavour in Turin, Italy. Bird’s pictures are featured regularly in The New Yorker, Fader Magazine, New York, and The New York Times Magazine. Raised in Los Angeles, Cass Bird graduated from Smith College in 1999, moved to New York two years ago, and presently lives in Brooklyn.
Feminist Artist Statement
These photographs show, through portraits, landscapes and documentary scenes, lives that resist and create alternatives to the structures of societal norms. They illustrate the convergence of alternative lifestyles with accepted conceptions of motherhood, nurturing and family. The subjects include people who manipulate gender roles, pushing perceived boundaries of gender specification. The photographs portray the beauty and the positive existence of these individuals, their male or female origins overridden by their own will to define their gender, sexuality, and place in society.
"
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/cristina-biaggi,Cristina Biaggi,,,
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/dorothy-l-powers,Dorothy L Powers,,,
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/dotty-attie,Dotty Attie,,,
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/eleanor-antin,Eleanor Antin,,,
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/elizabeth-berdann,Elizabeth Berdann,,,
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/ghada-amer,Ghada Amer,,,
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/grimanesa-amoros,Grimanesa Amorós,,,
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/ida-applebroog,Ida Applebroog,,,
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/itziar-barrio,Itziar Barrio,,,
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/janine-antoni,Janine Antoni,,,
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/jo-baer,Brooklyn Museum: jo baer,,,
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/joan-arbeiter,Joan Arbeiter,,,
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/jocelyn-braxton-armstrong,Jocelyn Braxton Armstrong,,,
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/judith-bernstein,EASCFA Exhibitions,,,
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/kathy-aoki,Kathy Aoki,,,
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/lida-abdul,Lida Abdul,,,
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/lili-almog,Lili Almog,,,
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/lina-bertucci,Lina Bertucci,,,
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/lynda-benglis,Lynda Benglis,,,
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/mequitta-ahuja,Mequitta Ahuja,,,
https://www.brooklynmuseum.org/eascfa/about/feminist_art_base/nancy-azara,Nancy Azara,,,
